0.0 0.0 0.0 0.0 0.0 0.0 0.11 35.07 0.0 6.29 21.83 8.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.88 25.75 0.0
0.0 0.0 0.35 0.0 5.18 4.19 0.0 0.0 0.0 0.0 0.0 67.41 22.25 0.0 0.0 0.0 17.18 0.0 0.0 0.0 0.0 0.0 0.0 14.63 19.81 45.35 2.15 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.26 69.41 76.32 2.42 27.14 0.0 0.0 0.0 0.0 0.0 17.12 21.19 73.97 26.66 4.9 4.34 10.23 76.32 7.55 0.0 0.0 0.0 0.0
0.0 12.79 0.0 8.36 9.2 14.43 0.0 0.0 0.0 0.0 1.54 76.32 76.32 0.0 0.0 0.0 0.0 4.18 32.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.62 3.14 76.32 0.0 0.0 0.0 7.88 0.0 0.0 0.0 0.0 0.0 0.0 7.13 0.0 0.0 35.18 0.0 12.19 3.25 7.94 0.82 8.01 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 5.6 6.58 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.04 0.0 0.0 1.8 0.0 27.13 0.0 0.0 29.84 0.0 0.0 0.0 0.0 0.0 0.0 5.5 76.32
0.0 0.0 11.3 29.13 13.34 4.71 60.23 9.24 0.0 2.99 13.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.05 9.26 12.34 16.97 2.6 0.0 0.0 0.0 16.02 2.84 0.0 0.0 0.0 0.66 19.96 4.94 0.0 11.08 24.78 76.32 2.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.36
0.0 2.59 18.23 8.63 0.0 58.91 12.17 0.0 0.0 0.0 16.43 3.96 0.0 0.0 0.0 12.51 11.2 7.49 1.33 0.0 0.0 0.0 35.12 0.11 0.0 0.0 0.0 0.0 0.0 0.0
0.0 76.32 4.42 76.32 20.11 0.0 26.15 46.34 0.0 44.19 3.76 0.0 0.0 0.0 13.48 1.73 0.0 0.0 0.0 0.0 0.0 0.69 0.69 0.0 0.0 0.0 0.0 15.62 0.0 0.0
0.0 15.73 0.0 15.31 0.0 0.0 0.0 6.42 76.32 0.0 76.32 0.0 0.0 1.41 22.15 1.08 0.83 0.49 1.52 76.18 0.0 26.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.24 9.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 76.32 4.15 0.0 0.0 0.0 0.0 0.0 0.0 76.32 76.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0
